Date,Hour,Day,Holiday,Load,Load,t-3,Load,t-3,,t-3,t-2,t-3,t-2,t-2,t-1,t-2,t-1,t-1,t-1,H/o,H/o,h/o,W/o,,W/O,Month,d-1,month,d-1,d-1
,13,,,233.3,0.752580645,279.4,01:00.8,0.901290323,2:0.901290323,02:00.9,242.1,00:00.9,0.780967742,03:00.8,240.2,00:00.8,0.77483871,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,0,240.6,7:00,0.776129032,08:00.8
,14,,,241.9,0.780322581,242.1,01:00.8,0.780967742,2:0.780967742,02:00.8,240.2,00:00.8,0.77483871,03:00.8,233.3,00:00.8,0.752580645,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,0,249.6,7:00,0.80516129,08:00.8
,15,,,240.7,0.776451613,240.2,01:00.8,0.77483871,2:0.77483871,02:00.8,233.3,00:00.8,0.752580645,03:00.8,241.9,00:00.8,0.780322581,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,0,252.6,7:00,0.81483871,08:00.8
,16,,,208,0.670967742,233.3,01:00.7,0.752580645,2:0.752580645,02:00.8,241.9,00:00.8,0.780322581,03:00.8,240.7,00:00.8,0.776451613,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,0,219.7,7:00,0.708709677,08:00.7
,17,,,122.9,0.396451613,241.9,01:00.4,0.780322581,2:0.780322581,02:00.8,240.7,00:00.8,0.776451613,03:00.8,208,00:00.8,0.670967742,04:00.7,00:00.7,1,5:1,5:01,1,6:1,6:01,0,114.2,7:00,0.368387097,08:00.4
,18,,,116.2,0.37483871,240.7,01:00.4,0.776451613,2:0.776451613,02:00.8,208,00:00.8,0.670967742,03:00.7,122.9,00:00.7,0.396451613,04:00.4,00:00.4,1,5:1,5:01,0,6:0,6:00,0,106.5,7:00,0.343548387,08:00.3
,19,,,75.9,0.24483871,208,01:00.2,0.670967742,2:0.670967742,02:00.7,122.9,00:00.7,0.396451613,03:00.4,116.2,00:00.4,0.37483871,04:00.4,00:00.4,1,5:1,5:01,0,6:0,6:00,0,69.2,7:00,0.223225806,08:00.2
,20,,,72.9,0.23516129,122.9,01:00.2,0.396451613,2:0.396451613,02:00.4,116.2,00:00.4,0.37483871,03:00.4,75.9,00:00.4,0.24483871,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,89,7:00,0.287096774,08:00.3
,21,,,88.4,0.28516129,116.2,01:00.3,0.37483871,2:0.37483871,02:00.4,75.9,00:00.4,0.24483871,03:00.2,72.9,00:00.2,0.23516129,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,0,73.9,7:00,0.238387097,08:00.2
,22,,,86.4,0.278709677,75.9,01:00.3,0.24483871,2:0.24483871,02:00.2,72.9,00:00.2,0.23516129,03:00.2,88.4,00:00.2,0.28516129,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,0,85.8,7:00,0.276774194,08:00.3
,23,,,83.9,0.270645161,72.9,01:00.3,0.23516129,2:0.23516129,02:00.2,88.4,00:00.2,0.28516129,03:00.3,86.4,00:00.3,0.278709677,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,0,73.4,7:00,0.236774194,08:00.2
7/1/2015,0,Wednesday,,58.7,0.189354839,88.4,01:00.2,0.28516129,2:0.28516129,02:00.3,86.4,00:00.3,0.278709677,03:00.3,83.9,00:00.3,0.270645161,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,9.7,7:11,0.031290323,08:00.0
,1,,,75.6,0.243870968,86.4,01:00.2,0.278709677,2:0.278709677,02:00.3,83.9,00:00.3,0.270645161,03:00.3,58.7,00:00.3,0.189354839,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,81,7:11,0.261290323,08:00.3
,2,,,70.1,0.226129032,83.9,01:00.2,0.270645161,2:0.270645161,02:00.3,58.7,00:00.3,0.189354839,03:00.2,75.6,00:00.2,0.243870968,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,78.7,7:11,0.253870968,08:00.3
,3,,,71.7,0.231290323,58.7,01:00.2,0.189354839,2:0.189354839,02:00.2,75.6,00:00.2,0.243870968,03:00.2,70.1,00:00.2,0.226129032,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,75.7,7:11,0.244193548,08:00.2
,4,,,69.5,0.224193548,75.6,01:00.2,0.243870968,2:0.243870968,02:00.2,70.1,00:00.2,0.226129032,03:00.2,71.7,00:00.2,0.231290323,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,76.6,7:11,0.247096774,08:00.2
,5,,,79.9,0.257741935,70.1,01:00.3,0.226129032,2:0.226129032,02:00.2,71.7,00:00.2,0.231290323,03:00.2,69.5,00:00.2,0.224193548,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,79.2,7:11,0.255483871,08:00.3
,6,,,89.9,0.29,71.7,01:00.3,0.231290323,2:0.231290323,02:00.2,69.5,00:00.2,0.224193548,03:00.2,79.9,00:00.2,0.257741935,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,93,7:11,0.3,08:00.3
,7,,,127.3,0.410645161,69.5,01:00.4,0.224193548,2:0.224193548,02:00.2,79.9,00:00.2,0.257741935,03:00.3,89.9,00:00.3,0.29,04:00.3,04:00.3,1,5:1,5:01,0,6:0,6:00,11,99.3,7:11,0.320322581,08:00.3
,8,,,138.1,0.445483871,79.9,01:00.4,0.257741935,2:0.257741935,02:00.3,89.9,00:00.3,0.29,03:00.3,127.3,03:00.3,0.410645161,04:00.4,00:00.4,1,5:1,5:01,0,6:0,6:00,11,87.1,7:11,0.280967742,08:00.3
,9,,,228.8,0.738064516,89.9,01:00.7,0.29,2:0.29,02:00.3,127.3,02:00.3,0.410645161,03:00.4,138.1,00:00.4,0.445483871,04:00.4,00:00.4,1,5:1,5:01,0,6:0,6:00,11,140.1,7:11,0.451935484,08:00.5
,10,,,254.7,0.821612903,127.3,01:00.8,0.410645161,2:0.410645161,02:00.4,138.1,00:00.4,0.445483871,03:00.4,228.8,00:00.4,0.738064516,04:00.7,00:00.7,1,5:1,5:01,1,6:1,6:01,11,279.4,7:11,0.901290323,08:00.9
,11,,,268.6,0.866451613,138.1,01:00.9,0.445483871,2:0.445483871,02:00.4,228.8,00:00.4,0.738064516,03:00.7,254.7,00:00.7,0.821612903,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,242.1,7:11,0.780967742,08:00.8
,12,,,242.9,0.783548387,228.8,01:00.8,0.738064516,2:0.738064516,02:00.7,254.7,00:00.7,0.821612903,03:00.8,268.6,00:00.8,0.866451613,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,240.2,7:11,0.77483871,08:00.8
,13,,,256.3,0.826774194,254.7,01:00.8,0.821612903,2:0.821612903,02:00.8,268.6,00:00.8,0.866451613,03:00.9,242.9,00:00.9,0.783548387,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,233.3,7:11,0.752580645,08:00.8
,14,,,286.6,0.924516129,268.6,01:00.9,0.866451613,2:0.866451613,02:00.9,242.9,00:00.9,0.783548387,03:00.8,256.3,00:00.8,0.826774194,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,241.9,7:11,0.780322581,08:00.8
,15,,,238.8,0.770322581,242.9,01:00.8,0.783548387,2:0.783548387,02:00.8,256.3,00:00.8,0.826774194,03:00.8,286.6,00:00.8,0.924516129,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,240.7,7:11,0.776451613,08:00.8
,16,,,224.3,0.723548387,256.3,01:00.7,0.826774194,2:0.826774194,02:00.8,286.6,00:00.8,0.924516129,03:00.9,238.8,00:00.9,0.770322581,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,208,7:11,0.670967742,08:00.7
,17,,,157.2,0.507096774,286.6,01:00.5,0.924516129,2:0.924516129,02:00.9,238.8,00:00.9,0.770322581,03:00.8,224.3,00:00.8,0.723548387,04:00.7,00:00.7,1,5:1,5:01,1,6:1,6:01,11,122.9,7:11,0.396451613,08:00.4
,18,,,116.7,0.376451613,238.8,01:00.4,0.770322581,2:0.770322581,02:00.8,224.3,00:00.8,0.723548387,03:00.7,157.2,00:00.7,0.507096774,04:00.5,00:00.5,1,5:1,5:01,0,6:0,6:00,11,116.2,7:11,0.37483871,08:00.4
,19,,,80.6,0.26,224.3,01:00.3,0.723548387,2:0.723548387,02:00.7,157.2,00:00.7,0.507096774,03:00.5,116.7,00:00.5,0.376451613,04:00.4,00:00.4,1,5:1,5:01,0,6:0,6:00,11,75.9,7:11,0.24483871,08:00.2
,20,,,75,0.241935484,157.2,01:00.2,0.507096774,2:0.507096774,02:00.5,116.7,00:00.5,0.376451613,03:00.4,80.6,00:00.4,0.26,04:00.3,04:00.3,1,5:1,5:01,0,6:0,6:00,11,72.9,7:11,0.23516129,08:00.2
,21,,,70.6,0.227741935,116.7,01:00.2,0.376451613,2:0.376451613,02:00.4,80.6,00:00.4,0.26,03:00.3,75,03:00.3,0.241935484,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,88.4,7:11,0.28516129,08:00.3
,22,,,81.9,0.264193548,80.6,01:00.3,0.26,2:0.26,02:00.3,75,02:00.3,0.241935484,03:00.2,70.6,00:00.2,0.227741935,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,86.4,7:11,0.278709677,08:00.3
,23,,,90,0.290322581,75,01:00.3,0.241935484,2:0.241935484,02:00.2,70.6,00:00.2,0.227741935,03:00.2,81.9,00:00.2,0.264193548,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,83.9,7:11,0.270645161,08:00.3
7/2/2015,0,Thursday,,64.6,0.208387097,70.6,01:00.2,0.227741935,2:0.227741935,02:00.2,81.9,00:00.2,0.264193548,03:00.3,90,00:00.3,0.290322581,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,58.7,7:11,0.189354839,08:00.2
,1,,,79.1,0.25516129,81.9,01:00.3,0.264193548,2:0.264193548,02:00.3,90,00:00.3,0.290322581,03:00.3,64.6,00:00.3,0.208387097,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,75.6,7:11,0.243870968,08:00.2
,2,,,78.9,0.254516129,90,01:00.3,0.290322581,2:0.290322581,02:00.3,64.6,00:00.3,0.208387097,03:00.2,79.1,00:00.2,0.25516129,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,70.1,7:11,0.226129032,08:00.2
,3,,,73,0.235483871,64.6,01:00.2,0.208387097,2:0.208387097,02:00.2,79.1,00:00.2,0.25516129,03:00.3,78.9,00:00.3,0.254516129,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,71.7,7:11,0.231290323,08:00.2
,4,,,75,0.241935484,79.1,01:00.2,0.25516129,2:0.25516129,02:00.3,78.9,00:00.3,0.254516129,03:00.3,73,00:00.3,0.235483871,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,69.5,7:11,0.224193548,08:00.2
,5,,,73.3,0.236451613,78.9,01:00.2,0.254516129,2:0.254516129,02:00.3,73,00:00.3,0.235483871,03:00.2,75,00:00.2,0.241935484,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,79.9,7:11,0.257741935,08:00.3
,6,,,111.1,0.358387097,73,01:00.4,0.235483871,2:0.235483871,02:00.2,75,00:00.2,0.241935484,03:00.2,73.3,00:00.2,0.236451613,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,89.9,7:11,0.29,08:00.3
,7,,,142.3,0.459032258,75,01:00.5,0.241935484,2:0.241935484,02:00.2,73.3,00:00.2,0.236451613,03:00.2,111.1,00:00.2,0.358387097,04:00.4,00:00.4,1,5:1,5:01,0,6:0,6:00,11,127.3,7:11,0.410645161,08:00.4
,8,,,192.3,0.620322581,73.3,01:00.6,0.236451613,2:0.236451613,02:00.2,111.1,00:00.2,0.358387097,03:00.4,142.3,00:00.4,0.459032258,04:00.5,00:00.5,1,5:1,5:01,0,6:0,6:00,11,138.1,7:11,0.445483871,08:00.4
,9,,,287.6,0.927741935,111.1,01:00.9,0.358387097,2:0.358387097,02:00.4,142.3,00:00.4,0.459032258,03:00.5,192.3,00:00.5,0.620322581,04:00.6,00:00.6,1,5:1,5:01,0,6:0,6:00,11,228.8,7:11,0.738064516,08:00.7
,10,,,271.7,0.876451613,142.3,01:00.9,0.459032258,2:0.459032258,02:00.5,192.3,00:00.5,0.620322581,03:00.6,287.6,00:00.6,0.927741935,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,254.7,7:11,0.821612903,08:00.8
,11,,,278.4,0.898064516,192.3,01:00.9,0.620322581,2:0.620322581,02:00.6,287.6,00:00.6,0.927741935,03:00.9,271.7,00:00.9,0.876451613,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,268.6,7:11,0.866451613,08:00.9
,12,,,246.4,0.79483871,287.6,01:00.8,0.927741935,2:0.927741935,02:00.9,271.7,00:00.9,0.876451613,03:00.9,278.4,00:00.9,0.898064516,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,242.9,7:11,0.783548387,08:00.8
,13,,,219.8,0.709032258,271.7,01:00.7,0.876451613,2:0.876451613,02:00.9,278.4,00:00.9,0.898064516,03:00.9,246.4,00:00.9,0.79483871,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,256.3,7:11,0.826774194,08:00.8
,14,,,305.1,0.984193548,278.4,01:01.0,0.898064516,2:0.898064516,02:00.9,246.4,00:00.9,0.79483871,03:00.8,219.8,00:00.8,0.709032258,04:00.7,00:00.7,1,5:1,5:01,1,6:1,6:01,11,286.6,7:11,0.924516129,08:00.9
,15,,,263,0.848387097,246.4,01:00.8,0.79483871,2:0.79483871,02:00.8,219.8,00:00.8,0.709032258,03:00.7,305.1,00:00.7,0.984193548,04:01.0,00:01.0,1,5:1,5:01,1,6:1,6:01,11,238.8,7:11,0.770322581,08:00.8
,16,,,142.1,0.458387097,219.8,01:00.5,0.709032258,2:0.709032258,02:00.7,305.1,00:00.7,0.984193548,03:01.0,263,00:01.0,0.848387097,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,224.3,7:11,0.723548387,08:00.7
,17,,,127.5,0.411290323,305.1,01:00.4,0.984193548,2:0.984193548,02:01.0,263,00:01.0,0.848387097,03:00.8,142.1,00:00.8,0.458387097,04:00.5,00:00.5,1,5:1,5:01,1,6:1,6:01,11,157.2,7:11,0.507096774,08:00.5
,18,,,105.8,0.341290323,263,01:00.3,0.848387097,2:0.848387097,02:00.8,142.1,00:00.8,0.458387097,03:00.5,127.5,00:00.5,0.411290323,04:00.4,00:00.4,1,5:1,5:01,0,6:0,6:00,11,116.7,7:11,0.376451613,08:00.4
,19,,,83.1,0.268064516,142.1,01:00.3,0.458387097,2:0.458387097,02:00.5,127.5,00:00.5,0.411290323,03:00.4,105.8,00:00.4,0.341290323,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,80.6,7:11,0.26,08:00.3
,20,,,75.3,0.242903226,127.5,01:00.2,0.411290323,2:0.411290323,02:00.4,105.8,00:00.4,0.341290323,03:00.3,83.1,00:00.3,0.268064516,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,75,7:11,0.241935484,08:00.2
,21,,,74.6,0.240645161,105.8,01:00.2,0.341290323,2:0.341290323,02:00.3,83.1,00:00.3,0.268064516,03:00.3,75.3,00:00.3,0.242903226,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,70.6,7:11,0.227741935,08:00.2
,22,,,86.3,0.278387097,83.1,01:00.3,0.268064516,2:0.268064516,02:00.3,75.3,00:00.3,0.242903226,03:00.2,74.6,00:00.2,0.240645161,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,81.9,7:11,0.264193548,08:00.3
,23,,,88.1,0.284193548,75.3,01:00.3,0.242903226,2:0.242903226,02:00.2,74.6,00:00.2,0.240645161,03:00.2,86.3,00:00.2,0.278387097,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,90,7:11,0.290322581,08:00.3
7/3/2015,0,Friday,,64.8,0.209032258,74.6,01:00.2,0.240645161,2:0.240645161,02:00.2,86.3,00:00.2,0.278387097,03:00.3,88.1,00:00.3,0.284193548,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,64.6,7:11,0.208387097,08:00.2
,1,,,74.9,0.241612903,86.3,01:00.2,0.278387097,2:0.278387097,02:00.3,88.1,00:00.3,0.284193548,03:00.3,64.8,00:00.3,0.209032258,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,79.1,7:11,0.25516129,08:00.3
,2,,,73.7,0.237741935,88.1,01:00.2,0.284193548,2:0.284193548,02:00.3,64.8,00:00.3,0.209032258,03:00.2,74.9,00:00.2,0.241612903,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,78.9,7:11,0.254516129,08:00.3
,3,,,73.7,0.237741935,64.8,01:00.2,0.209032258,2:0.209032258,02:00.2,74.9,00:00.2,0.241612903,03:00.2,73.7,00:00.2,0.237741935,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,73,7:11,0.235483871,08:00.2
,4,,,73.32964348,0.236547237,74.9,01:00.2,0.241612903,2:0.241612903,02:00.2,73.7,00:00.2,0.237741935,03:00.2,73.7,00:00.2,0.237741935,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,75,7:11,0.241935484,08:00.2
,5,,,78.25688748,0.252441573,73.7,01:00.3,0.237741935,2:0.237741935,02:00.2,73.7,00:00.2,0.237741935,03:00.2,73.32964348,00:00.2,0.236547237,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,73.3,7:11,0.236451613,08:00.2
,6,,,87.5,0.282258065,73.7,01:00.3,0.237741935,2:0.237741935,02:00.2,73.32964348,00:00.2,0.236547237,03:00.2,78.25688748,00:00.2,0.252441573,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,111.1,7:11,0.358387097,08:00.4
,7,,,167.9,0.541612903,73.32964348,01:00.5,0.236547237,2:0.236547237,02:00.2,78.25688748,00:00.2,0.252441573,03:00.3,87.5,00:00.3,0.282258065,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,142.3,7:11,0.459032258,08:00.5
,8,,,182.1,0.587419355,78.25688748,01:00.6,0.252441573,2:0.252441573,02:00.3,87.5,00:00.3,0.282258065,03:00.3,167.9,00:00.3,0.541612903,04:00.5,00:00.5,1,5:1,5:01,0,6:0,6:00,11,192.3,7:11,0.620322581,08:00.6
,9,,,231.6,0.747096774,87.5,01:00.7,0.282258065,2:0.282258065,02:00.3,167.9,00:00.3,0.541612903,03:00.5,182.1,00:00.5,0.587419355,04:00.6,00:00.6,1,5:1,5:01,0,6:0,6:00,11,287.6,7:11,0.927741935,08:00.9
,10,,,261.9,0.84483871,167.9,01:00.8,0.541612903,2:0.541612903,02:00.5,182.1,00:00.5,0.587419355,03:00.6,231.6,00:00.6,0.747096774,04:00.7,00:00.7,1,5:1,5:01,1,6:1,6:01,11,271.7,7:11,0.876451613,08:00.9
,11,,,275.9,0.89,182.1,01:00.9,0.587419355,2:0.587419355,02:00.6,231.6,00:00.6,0.747096774,03:00.7,261.9,00:00.7,0.84483871,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,278.4,7:11,0.898064516,08:00.9
,12,,,283.4,0.914193548,231.6,01:00.9,0.747096774,2:0.747096774,02:00.7,261.9,00:00.7,0.84483871,03:00.8,275.9,00:00.8,0.89,04:00.9,04:00.9,1,5:1,5:01,1,6:1,6:01,11,246.4,7:11,0.79483871,08:00.8
,13,,,286.8,0.92516129,261.9,01:00.9,0.84483871,2:0.84483871,02:00.8,275.9,00:00.8,0.89,03:00.9,283.4,03:00.9,0.914193548,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,219.8,7:11,0.709032258,08:00.7
,14,,,207.8,0.670322581,275.9,01:00.7,0.89,2:0.89,02:00.9,283.4,02:00.9,0.914193548,03:00.9,286.8,00:00.9,0.92516129,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,305.1,7:11,0.984193548,08:01.0
,15,,,253.2,0.816774194,283.4,01:00.8,0.914193548,2:0.914193548,02:00.9,286.8,00:00.9,0.92516129,03:00.9,207.8,00:00.9,0.670322581,04:00.7,00:00.7,1,5:1,5:01,1,6:1,6:01,11,263,7:11,0.848387097,08:00.8
,16,,,236.2,0.761935484,286.8,01:00.8,0.92516129,2:0.92516129,02:00.9,207.8,00:00.9,0.670322581,03:00.7,253.2,00:00.7,0.816774194,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,142.1,7:11,0.458387097,08:00.5
,17,,,162.2,0.523225806,207.8,01:00.5,0.670322581,2:0.670322581,02:00.7,253.2,00:00.7,0.816774194,03:00.8,236.2,00:00.8,0.761935484,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,127.5,7:11,0.411290323,08:00.4
,18,,,102.6,0.330967742,253.2,01:00.3,0.816774194,2:0.816774194,02:00.8,236.2,00:00.8,0.761935484,03:00.8,162.2,00:00.8,0.523225806,04:00.5,00:00.5,1,5:1,5:01,0,6:0,6:00,11,105.8,7:11,0.341290323,08:00.3
,19,,,67.2,0.216774194,236.2,01:00.2,0.761935484,2:0.761935484,02:00.8,162.2,00:00.8,0.523225806,03:00.5,102.6,00:00.5,0.330967742,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,83.1,7:11,0.268064516,08:00.3
,20,,,77,0.248387097,162.2,01:00.2,0.523225806,2:0.523225806,02:00.5,102.6,00:00.5,0.330967742,03:00.3,67.2,00:00.3,0.216774194,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,75.3,7:11,0.242903226,08:00.2
,21,,,80.8,0.260645161,102.6,01:00.3,0.330967742,2:0.330967742,02:00.3,67.2,00:00.3,0.216774194,03:00.2,77,00:00.2,0.248387097,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,74.6,7:11,0.240645161,08:00.2
,22,,,96.6,0.311612903,67.2,01:00.3,0.216774194,2:0.216774194,02:00.2,77,00:00.2,0.248387097,03:00.2,80.8,00:00.2,0.260645161,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,86.3,7:11,0.278387097,08:00.3
,23,,,85.7,0.276451613,77,01:00.3,0.248387097,2:0.248387097,02:00.2,80.8,00:00.2,0.260645161,03:00.3,96.6,00:00.3,0.311612903,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,88.1,7:11,0.284193548,08:00.3
7/4/2015,0,Saturday,,70.5,0.227419355,80.8,01:00.2,0.260645161,2:0.260645161,02:00.3,96.6,00:00.3,0.311612903,03:00.3,85.7,00:00.3,0.276451613,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,64.8,7:11,0.209032258,08:00.2
,1,,,73.3,0.236451613,96.6,01:00.2,0.311612903,2:0.311612903,02:00.3,85.7,00:00.3,0.276451613,03:00.3,70.5,00:00.3,0.227419355,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,74.9,7:11,0.241612903,08:00.2
,2,,,77.1,0.248709677,85.7,01:00.2,0.276451613,2:0.276451613,02:00.3,70.5,00:00.3,0.227419355,03:00.2,73.3,00:00.2,0.236451613,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,73.7,7:11,0.237741935,08:00.2
,3,,,72.9,0.23516129,70.5,01:00.2,0.227419355,2:0.227419355,02:00.2,73.3,00:00.2,0.236451613,03:00.2,77.1,00:00.2,0.248709677,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,73.7,7:11,0.237741935,08:00.2
,4,,,74.1,0.239032258,73.3,01:00.2,0.236451613,2:0.236451613,02:00.2,77.1,00:00.2,0.248709677,03:00.2,72.9,00:00.2,0.23516129,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,73.32964348,7:11,0.236547237,08:00.2
,5,,,79,0.25483871,77.1,01:00.3,0.248709677,2:0.248709677,02:00.2,72.9,00:00.2,0.23516129,03:00.2,74.1,00:00.2,0.239032258,04:00.2,00:00.2,1,5:1,5:01,0,6:0,6:00,11,78.25688748,7:11,0.252441573,08:00.3
,6,,,91.5,0.29516129,72.9,01:00.3,0.23516129,2:0.23516129,02:00.2,74.1,00:00.2,0.239032258,03:00.2,79,00:00.2,0.25483871,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,87.5,7:11,0.282258065,08:00.3
,7,,,144.8,0.467096774,74.1,01:00.5,0.239032258,2:0.239032258,02:00.2,79,00:00.2,0.25483871,03:00.3,91.5,00:00.3,0.29516129,04:00.3,00:00.3,1,5:1,5:01,0,6:0,6:00,11,167.9,7:11,0.541612903,08:00.5
,8,,,165.9,0.53516129,79,01:00.5,0.25483871,2:0.25483871,02:00.3,91.5,00:00.3,0.29516129,03:00.3,144.8,00:00.3,0.467096774,04:00.5,00:00.5,1,5:1,5:01,0,6:0,6:00,11,182.1,7:11,0.587419355,08:00.6
,9,,,250,0.806451613,91.5,01:00.8,0.29516129,2:0.29516129,02:00.3,144.8,00:00.3,0.467096774,03:00.5,165.9,00:00.5,0.53516129,04:00.5,00:00.5,1,5:1,5:01,0,6:0,6:00,11,231.6,7:11,0.747096774,08:00.7
,10,,,287.1,0.926129032,144.8,01:00.9,0.467096774,2:0.467096774,02:00.5,165.9,00:00.5,0.53516129,03:00.5,250,00:00.5,0.806451613,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,261.9,7:11,0.84483871,08:00.8
,11,,,275.8,0.889677419,165.9,01:00.9,0.53516129,2:0.53516129,02:00.5,250,00:00.5,0.806451613,03:00.8,287.1,00:00.8,0.926129032,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,275.9,7:11,0.89,08:00.9
,12,,,227.6,0.734193548,250,01:00.7,0.806451613,2:0.806451613,02:00.8,287.1,00:00.8,0.926129032,03:00.9,275.8,00:00.9,0.889677419,04:00.9,00:00.9,1,5:1,5:01,1,6:1,6:01,11,283.4,7:11,0.914193548,08:00.9
,13,,,304.3,0.981612903,287.1,01:01.0,0.926129032,2:0.926129032,02:00.9,275.8,00:00.9,0.889677419,03:00.9,227.6,00:00.9,0.734193548,04:00.7,00:00.7,1,5:1,5:01,1,6:1,6:01,11,286.8,7:11,0.92516129,08:00.9
,14,,,239.4,0.772258065,275.8,01:00.8,0.889677419,2:0.889677419,02:00.9,227.6,00:00.9,0.734193548,03:00.7,304.3,00:00.7,0.981612903,04:01.0,00:01.0,1,5:1,5:01,1,6:1,6:01,11,207.8,7:11,0.670322581,08:00.7
,15,,,238.1,0.768064516,227.6,01:00.8,0.734193548,2:0.734193548,02:00.7,304.3,00:00.7,0.981612903,03:01.0,239.4,00:01.0,0.772258065,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,253.2,7:11,0.816774194,08:00.8
,16,,,230.8,0.744516129,304.3,01:00.7,0.981612903,2:0.981612903,02:01.0,239.4,00:01.0,0.772258065,03:00.8,238.1,00:00.8,0.768064516,04:00.8,00:00.8,1,5:1,5:01,1,6:1,6:01,11,236.2,7:11,0.761935484,08:00.8
,17,,,152.5,0.491935484,239.4,01:00.5,0.772258065,2:0.772258065,02:00.8,238.1,00:00.8,0.768064516,03:00.8,230.8,00:00.8,0.744516129,04:00.7,00:00.7,1,5:1,5:01,1,6:1,6:01,11,162.2,7:11,0.523225806,08:00.5
